iteration,r1c1,r1c2,r1c3,r1c5,r1c6,r1c7,r1c9,r1c10,r2c3,r2c5,r2c7,r2c9,r2c10,r3c1,r3c2,r3c3,r3c4,r3c5,r3c7,r3c8,r3c9,r3c10,r4c1,r4c5,r4c9,r4c10,r5c1,r5c2,r5c3,r5c5,r5c6,r5c7,r5c9,r5c10,r6c1,r6c3,r6c7,r6c9,r7c1,r7c3,r7c4,r7c5,r7c7,r7c8,r7c9,r7c10,r8c1,r8c3,r8c5,r8c7,r8c10,r9c1,r9c2,r9c3,r9c5,r9c6,r9c7,r9c8,r9c10,r10c1,r10c3,r10c4,r10c5,r10c7,r10c8,r10c9,r10c10
798,78.03858290048184,79.08741653418843,80.14949301680547,88.43377820081987,87.2684063917189,85.97749092215537,87.21012040884685,85.92110469053442,81.35773911634831,86.0838677383523,84.84274613647912,84.86672067277638,84.79582022387297,83.44978246990404,82.34655524597653,82.44848128813399,83.68933822851143,84.80951978302646,83.59003134829915,82.51972962485446,83.62513793104752,83.7528081595716,84.70484273348819,83.68933822851143,82.90318535278732,84.88974283080098,85.83784631458123,87.2684063917189,88.43377820081987,82.44848128813399,81.35773911634831,80.3892545895613,84.76671904481644,86.27339344775544,84.70484273348819,86.0838677383523,81.26948477224539,83.64707832374077,83.5859663790921,84.80951978302646,83.68933822851143,83.10043593355192,82.35910783189799,81.26948477224539,82.28509028750763,81.22434511507711,82.48104110143409,83.68933822851143,84.13956528177916,83.59869164092191,81.45079326844507,81.38635995112483,81.35773911634831,82.44848128813399,83.57952988076954,84.7832302942885,85.91721882770425,85.01735715064889,82.54270557678706,79.12432253416465,81.34599224068062,81.25082647737412,82.34021401162646,87.31975667446694,86.04181912160898,84.9062769685685,83.648404656699
799,78.03887330937265,79.08770694307924,80.14978342569627,88.43406860971068,87.26869680060969,85.97778133104619,87.21040664864545,85.92139093033303,81.3580295252391,86.0841581472431,84.84303654536993,84.867006912575,84.79610646367155,83.45007287879483,82.34684565486737,82.44877169702481,83.68962863740222,84.80981019191728,83.59032127643367,82.52001570711082,83.62542401349707,83.75309298496568,84.705133142379,83.68962863740222,82.90347016260492,84.89002750079754,85.83813672347202,87.26869680060969,88.43406860971068,82.44877169702481,81.3580295252391,80.38954457696674,84.76700371459859,86.2736781021994,84.705133142379,86.0841581472431,81.2697713877678,83.6473629915953,83.58625678798289,84.80981019191728,83.68962863740222,83.10072334521337,82.35939444742036,81.2697713877678,82.28537519124762,81.22463020767474,82.48133151032489,83.68962863740222,84.13985231878692,83.5989782564443,81.4510798839675,81.38665036001564,81.3580295252391,82.44877169702481,83.57981654312366,84.7835169098109,85.91750544322664,85.01764376617128,82.54299219230946,79.12461294305548,81.34628223328954,81.25111313972825,82.34050067398054,87.32004328998934,86.04210573713137,84.90656358409089,83.64869127222138
800,78.03916081417454,79.08799444788114,80.15007093049815,88.43435611451257,87.26898430541159,85.97806883584808,87.21069002604607,85.92167430773365,81.35831703004101,86.08444565204499,84.84332405017183,84.86729028997559,84.79638984107217,83.45036038359672,82.34713315966924,82.4490592018267,83.68991614220414,84.81009769671917,83.5906083053039,82.52029892869761,83.62570723527499,83.75337496347946,84.70542064718089,83.68991614220414,82.90375212571311,84.89030932561877,85.83842422827394,87.26898430541159,88.43435611451257,82.44905920182669,81.35831703004101,80.38983166449809,84.76728553920776,86.27395991163861,84.70542064718089,86.08444565204499,81.27005513713495,83.64764481429796,83.58654429278478,84.81009769671917,83.68991614220414,83.1010078827582,82.3596781967875,81.27005513713495,82.28565724729229,81.22491245054069,82.48161901512678,83.68991614220414,84.1401364854246,83.59926200581148,81.45136363333467,81.38693786481753,81.35831703004101,82.44905920182669,83.58010033885424,84.78380065917807,85.9177891925938,85.01792751553845,82.54327594167661,79.12490044785737,81.34656932597242,81.25139693545879,82.34078446971112,87.32032703935651,86.04238948649852,84.90684733345805,83.64897502158853
801,78.03944544392843,79.08827907763501,80.15035556025204,88.43464074426645,87.26926893516546,85.97835346560197,87.21097056967268,85.92195485136024,81.35860165979487,86.08473028179887,84.84360867992571,84.8675708336022,84.79667038469877,83.4506450133506,82.3474177894231,82.44934383158059,83.690200771958,84.81038232647305,83.59089246390224,82.52057931821993,83.6259876249862,83.75365412356676,84.70570527693478,83.690200771958,82.90403127056386,84.89058833369964,85.8387088580278,87.26926893516546,88.43464074426645,82.44934383158059,81.35860165979486,80.39011588115416,84.76756454707889,86.27423890450625,84.70570527693478,86.08473028179887,81.27033604900842,83.64792382028355,83.58682892253866,84.81038232647305,83.690200771958,83.10128957492758,82.35995910866102,81.27033604900842,82.28593648410389,81.22519187215914,82.48190364488066,83.690200771958,84.14041781039592,83.59954291768497,81.45164454520815,81.38722249457142,81.35860165979486,82.44934383158059,83.58038129662748,84.78408157105157,85.9180701044673,85.01820842741193,82.54355685355009,79.12518507761125,81.34685354772843,81.25167789323207,82.34106542748438,87.32060795123002,86.04267039837202,84.90712824533153,83.64925593346203
802,78.03972722738476,79.08856086109135,80.15063734370835,88.43492252772278,87.2695507186218,85.9786352490583,87.21124830786303,85.92223258955062,81.35888344325122,86.0850120652552,84.84389046338205,84.86784857179255,84.79694812288912,83.45092679680694,82.34769957287945,82.44962561503692,83.69048255541435,84.81066410992938,83.59117378093126,82.52085690399662,83.62626521094982,83.75393049339687,84.7059870603911,83.69048255541435,82.90430762532458,84.89086455319104,85.83899064148414,87.2695507186218,88.43492252772278,82.44962561503691,81.35888344325122,80.39039725564362,84.76784076636284,86.27451510895133,84.7059870603911,86.0850120652552,81.2706141517632,83.64820003770262,83.58711070599502,84.81066410992938,83.69048255541435,83.10156845017525,82.36023721141578,81.2706141517632,82.28621292986017,81.22546850072963,82.48218542833699,83.69048255541435,84.1406963221175,83.59982102043973,81.45192264796289,81.38750427802775,81.35888344325122,82.44962561503691,83.58065944482298,84.78435967380632,85.91834820722207,85.01848653016668,82.54383495630485,79.12546686106761,81.34713492726692,81.25195604142759,82.34134357567989,87.32088605398476,86.04294850112679,84.90740634808628,83.64953403621678
803,78.04000619300655,79.0888398267131,80.15091630933014,88.43520149334455,87.26982968424355,85.97891421468007,87.21152326867147,85.92250755035906,81.35916240887299,86.08529103087697,84.84416942900384,84.86812353260102,84.79722308369759,83.45120576242871,82.34797853850124,82.44990458065868,83.69076152103611,84.81094307555115,83.59145228480646,82.5211317140636,83.62654002120168,83.75420410085763,84.7062660260129,83.69076152103611,82.90458121788124,84.8911380119625,85.83926960710592,87.26982968424355,88.43520149334455,82.4499045806587,81.35916240887298,80.39067581638824,84.76811422492915,86.27478855284154,84.7062660260129,86.08529103087697,81.27088947349041,83.64847349442448,83.58738967161678,84.81094307555115,83.69076152103611,83.10184453667044,82.360512533143,81.27088947349041,82.28648661245727,81.22574236416983,82.48246439395878,83.69076152103611,84.1409720487219,83.60009634216695,81.4521979696901,81.38778324364952,81.35916240887298,82.44990458065868,83.58093481153654,84.78463499553354,85.91862352894927,85.0187618518939,82.54411027803205,79.12574582668935,81.34741349301,81.25223140814114,82.34161894239345,87.32116137571198,86.04322382285399,84.9076816698135,83.64980935794398
804,78.04028236897207,79.08911600267868,80.1511924852957,88.4354776693101,87.27010586020911,85.9791903906456,87.21179547987184,85.92277976155941,81.35943858483854,86.08556720684253,84.8444456049694,84.86839574380137,84.79749529489794,83.4514819383943,82.34825471446679,82.45018075662423,83.69103769700168,84.8112192515167,83.59172800365918,82.52140377617631,83.62681208349723,83.75447497355817,84.70654220197845,83.69103769700168,82.90485207584125,84.89140873760503,85.83954578307144,87.27010586020911,88.4354776693101,82.45018075662423,81.35943858483854,80.39095159152538,84.76838495036877,86.27505926376611,84.70654220197845,86.08556720684253,81.27116204200036,83.64874421803994,83.58766584758234,84.8112192515167,83.69103769700168,83.1021178623007,82.36078510165294,81.27116204200036,82.28675755951254,81.22601349011829,82.48274056992433,83.69103769700168,84.14124501806025,83.60036891067688,81.45247053820003,81.38805941961508,81.35943858483854,82.45018075662423,83.581207424583,84.78490756404346,85.91889609745921,85.01903442040384,82.54438284654198,79.12602200265492,81.34768927309564,81.25250402118756,82.34189155543987,87.32143394422192,86.04349639136393,84.90795423832344,83.65008192645392
805,78.040555783178,79.08938941688459,80.15146589950159,88.435751083516,87.270379274415,85.9794638048515,87.21206496896019,85.92304925064778,81.35971199904444,86.08584062104843,84.84471901917526,84.86866523288973,84.7977647839863,83.4517553526002,82.34852812867271,82.45045417083016,83.69131111120757,84.81149266572261,83.59200096533948,82.52167311781272,83.62708142531442,83.75474313883167,84.70681561618431,83.69131111120757,82.90512022653591,84.89167675743396,85.83981919727735,87.270379274415,88.435751083516,82.45045417083016,81.35971199904444,80.39122460891117,84.768652969997,86.2753272690385,84.70681561618431,86.08584062104843,81.2714318848252,83.64901223586399,83.58793926178825,84.8114926657226,83.69131111120757,83.10238845467465,82.36105494447776,81.2714318848252,82.28702579836738,81.22628190593746,82.48301398413024,83.69131111120757,84.14151525770521,83.60063875350171,81.45274038102487,81.388332833821,81.35971199904444,82.45045417083016,83.58147731149894,84.78517740686831,85.91916594028406,85.01930426322868,82.54465268936683,79.12629541686083,81.34796229538043,81.25277390810352,82.34216144235586,87.32170378704676,86.04376623418878,84.90822408114828,83.65035176927876
806,78.04082646324183,79.08966009694842,80.15173657956544,88.43602176357983,87.27064995447884,85.97973448491534,87.21233176315766,85.92331604484527,81.3599826791083,86.08611130111225,84.84498969923911,84.8689320270872,84.79803157818378,83.45202603266401,82.34879880873656,82.45072485089398,83.69158179127142,84.81176334578645,83.5922711974189,82.52193976617595,83.62734807385647,83.75500862373815,84.70708629624816,83.69158179127142,82.90538569702353,84.89194209849151,85.84008987734119,87.27064995447884,88.43602176357983,82.45072485089399,81.3599826791083,80.3914948961231,84.76891831085608,86.27559259569927,84.70708629624816,86.08611130111225,81.27169902922178,83.64927757493871,83.58820994185207,84.81176334578645,83.6915817912714,83.10265634112486,82.36132208887436,81.27169902922178,82.28729135608978,81.22654763871624,82.48328466419409,83.6915817912714,84.14178279495371,83.60090589789831,81.45300752542144,81.38860351388483,81.3599826791083,82.45072485089399,83.58174449954575,84.78544455126492,85.91943308468063,85.01957140762528,82.54491983376342,79.12656609692466,81.3482325874424,81.25304109615035,82.34242863040265,87.32197093144335,86.04403337858537,84.90849122554488,83.65061891367536
807,78.04109443650503,79.08992807021161,80.15200455282866,88.43628973684305,87.27091792774203,85.98000245817853,87.21259588941317,85.92358017110075,81.36025065237148,86.08637927437546,84.8452576725023,84.8691961533427,84.79829570443927,83.45229400592721,82.34906678199974,82.4509928241572,83.69184976453461,84.81203131904965,83.59253872719326,82.52220374819717,83.62761205605455,83.75527145506715,84.70735426951136,83.69184976453461,82.90564851409182,84.89220478754982,85.84035785060438,87.27091792774203,88.43628973684305,82.4509928241572,81.36025065237149,80.39176248046292,84.76918099971807,86.2758552705187,84.70735426951136,86.08637927437546,81.27196350217442,83.64954026203588,83.58847791511526,84.81203131904965,83.69184976453461,83.10292154871058,82.361586561827,81.27196350217442,82.28755425947733,81.22681071527273,82.48355263745727,83.69184976453461,84.14204765682973,83.60117037085094,81.45327199837408,81.38887148714805,81.36025065237149,82.45099282415718,83.5820090157121,84.78570902421752,85.91969755763326,85.0198358805779,82.54518430671605,79.12683407018788,81.34850017658373,81.25330561231668,82.34269314656898,87.32223540439598,86.04429785153799,84.9087556984975,83.65088338662798
808,78.0413597300356,79.0901933637422,80.1522698463592,88.43655503037363,87.27118322127262,85.9802677517091,87.21285737440611,85.92384165609369,81.36051594590207,86.08664456790605,84.84552296603286,84.86945763833565,84.79855718943222,83.45255929945777,82.34933207553031,82.45125811768776,83.69211505806518,84.81229661258023,83.59280358168547,82.52246509053825,83.62787339857059,83.75553165934049,84.70761956304192,83.69211505806518,82.90590870426095,84.89246485111335,85.84062314413494,87.27118322127262,88.43655503037363,82.45125811768776,81.36051594590207,80.39202738895932,84.76944106308747,86.2761153199996,84.70761956304192,86.08664456790605,81.27222533039752,83.64980032365983,83.58874320864582,84.81229661258021,83.69211505806518,83.10318410422042,82.3618483900501,81.27222533039752,82.2878145350597,81.22707116215709,82.48381793098784,83.69211505806518,84.14230987008699,83.60143219907404,81.4535338265972,81.3891367806786,81.36051594590205,82.45125811768776,83.58227088671676,84.78597085244061,85.91995938585636,85.02009770880099,82.54544613493914,79.12709936371847,81.34876508983363,81.25356748332133,82.34295501757367,87.32249723261909,86.04455967976108,84.90901752672059,83.6511452148511
809,78.04162237063088,79.09045600433745,80.15253248695448,88.4368176709689,87.27144586186789,85.98053039230437,87.21311624454913,85.92410052623673,81.36077858649732,86.08690720850132,84.84578560662813,84.86971650847866,84.79881605957523,83.45282194005303,82.34959471612557,82.45152075828302,83.69237769866045,84.8125592531755,83.59306578764817,82.52272381959449,83.62813212779983,83.75578926281497,84.70788220363718,83.69237769866045,82.90616629378593,84.89272231542175,85.84088578473022,87.27144586186789,88.4368176709689,82.45152075828301,81.36077858649732,80.39228964837078,84.76969852720384,86.27637277037987,84.70788220363718,86.08690720850132,81.2724845403384,83.65005778604994,83.58900584924108,84.8125592531755,83.69237769866044,83.10344403417517,82.36210759999096,81.2724845403384,82.2880722091015,81.22732900565396,82.48408057158309,83.69237769866044,84.14256946121168,83.6016914090149,81.45379303653804,81.38939942127386,81.36077858649732,82.45152075828301,83.58253013901137,84.78623006238149,85.92021859579724,85.02035691874185,82.54570534488002,79.12736200431371,81.34902735395106,81.25382673561597,82.34321426986828,87.32275644255996,86.04481888970196,84.90927673666145,83.65140442479195
810,78.04188238482018,79.09071601852679,80.1527925011438,88.43707768515823,87.27170587605723,85.98079040649368,87.2133725259907,85.92435680767831,81.36103860068664,86.08716722269064,84.84604562081743,84.86997278992025,84.79907234101684,83.45308195424234,82.34985473031486,82.45178077247233,83.69263771284977,84.81281926736482,83.5933253715665,82.52297996149719,83.62838826987364,83.7560442914849,84.70814221782649,83.69263771284977,82.90642130865939,84.89297720645243,85.84114579891953,87.27170587605723,88.43707768515823,82.45178077247232,81.36103860068663,80.3925492851881,84.76995341804461,86.27662764763521,84.70814221782649,86.08716722269064,81.27274115817984,83.65031267518334,83.58926586343038,84.81281926736482,83.69263771284977,83.10370136483039,82.36236421783241,81.27274115817984,82.2883273076048,81.2275842717854,82.48434058577239,83.69263771284977,84.14282645642513,83.60194802685636,81.4540496543795,81.38965943546314,81.36103860068663,82.45178077247232,83.58278679878306,84.78648668022295,85.92047521363871,85.02061353658333,82.54596196272148,79.127622018503,81.34928699542728,81.25408339538765,82.34347092963995,87.32301306040142,86.04507550754344,84.90953335450293,83.65166104263339
811,78.04213979886762,79.0909734325742,80.1530499151912,88.43733509920564,87.27196329010467,85.98104782054112,87.21362624461787,85.92461052630547,81.36129601473405,86.08742463673808,84.84630303486485,84.87022650854742,84.799326059644,83.45333936828976,82.35011214436228,82.45203818651976,83.6928951268972,84.81307668141223,83.59358235966072,82.52323354211637,83.62864185066209,83.75629677108482,84.7083996318739,83.6928951268972,82.90667377461425,84.89322954992316,85.84140321296697,87.27196329010467,88.43733509920564,82.45203818651976,81.36129601473404,80.39280632563725,84.77020576132752,86.27687997748177,84.7083996318739,86.08742463673808,81.27299520984288,83.65056501677763,83.58952327747781,84.81307668141223,83.6928951268972,83.10395612217904,82.36261826949547,81.27299520984288,82.28857985631177,81.22783698631332,82.4845979998198,83.6928951268972,84.14308088168644,83.60220207851943,81.45430370604257,81.38991684951056,81.36129601473404,82.45203818651976,83.58304089195703,84.78674073188601,85.92072926530176,85.02086758824639,82.5462160143845,79.12787943255042,81.34954404048875,81.2543374885616,82.34372502281393,87.32326711206447,86.04532955920648,84.90978740616599,83.65191509429646
812,78.04239463877457,79.09122827248113,80.15330475509815,88.43758993911258,87.2722181300116,85.98130266044808,87.21387742605876,85.92486170774636,81.361550854641,86.08767947664501,84.84655787477182,84.8704776899883,84.79957724108489,83.45359420819669,82.35036698426923,82.45229302642672,83.69314996680413,84.8133315213192,83.5938367778889,82.52348458706344,83.62889289577647,83.75654672709209,84.70865447178087,83.69314996680413,82.90692371712612,84.89347937129477,85.84165805287392,87.2722181300116,88.43758993911258,82.4522930264267,81.361550854641,80.39306079568192,84.77045558251336,86.27712978537866,84.70865447178087,86.08767947664501,81.2732467209893,83.65081483629336,83.58977811738474,84.8133315213192,83.69314996680413,83.10420833195421,82.3628697806419,81.2732467209893,82.28882988070735,81.22808717474217,82.48485283972676,83.69314996680413,84.14333276269512,83.60245358966586,81.45455521718895,81.39017168941749,81.361550854641,82.4522930264267,83.58329244419926,84.78699224303243,85.92098077644816,85.02111909939282,82.54646752553093,79.12813427245734,81.34979851509962,81.25458904080384,82.34397657505616,87.32351862321089,86.04558107035291,84.9100389173124,83.65216660544289
813,78.04264693028243,79.091480563989,80.15355704660602,88.43784223062048,87.27247042151946,85.98155495195596,87.21412609568524,85.92511037737283,81.36180314614889,86.08793176815288,84.84681016627971,84.87072635961478,84.79982591071138,83.45384649970458,82.35061927577709,82.4525453179346,83.69340225831203,84.81358381282708,83.59408865194956,82.52373312169354,83.62914143057213,83.75679418472946,84.70890676328878,83.69340225831203,82.90717116141616,84.89372669577358,85.8419103443818,87.27247042151946,88.43784223062048,82.45254531793458,81.36180314614886,80.39331272102613,84.77070290680844,86.27737709653059,84.70890676328878,86.08793176815288,81.27349571702428,83.65106215893668,83.59003040889264,84.81358381282708,83.69340225831203,83.10445801963162,82.36311877667684,81.27349571702428,82.28907740602178,81.2283348623214,82.48510513123462,83.69340225831203,84.14358212489373,83.6027025857008,81.45480421322391,81.39042398092538,81.36180314614886,82.45254531793458,83.58354148091907,84.78724123906737,85.92122977248313,85.02136809542776,82.5467165215659,79.12838656396521,81.35005044496441,81.25483807752363,82.34422561177595,87.32376761924584,86.04583006638785,84.91028791334736,83.65241560147783
814,78.04289669887521,79.0917303325818,80.15380681519882,88.43809199921327,87.27272019011228,85.98180472054875,87.21437227861547,85.92535656030304,81.36205291474168,86.0881815367457,84.84705993487252,84.870972542545,84.80007209364157,83.4540962682974,82.3508690443699,82.45279508652739,83.69365202690483,84.81383358141986,83.59433800728421,82.52397917110846,83.62938748015078,83.75703916896754,84.70915653188158,83.69365202690483,82.90741613245335,84.89397154831401,85.8421601129746,87.27272019011228,88.43809199921327,82.4527950865274,81.36205291474165,80.3935621271169,84.77094775916717,86.27762193589034,84.70915653188158,86.0881815367457,81.27374222309886,83.65130700966175,83.59028017748545,84.81383358141986,83.69365202690483,83.10470521043226,82.36336528275146,81.27374222309886,82.28932245723307,81.22858007404824,82.48535489982744,83.69365202690483,84.14382899347035,83.60294909177541,81.45505071929853,81.39067374951817,81.36205291474165,82.4527950865274,83.58378802727167,84.78748774514199,85.92147627855773,85.02161460150235,82.54696302764049,79.12863633255802,81.35029985553051,81.25508462387623,82.34447215812857,87.32401412532045,86.04607657246245,84.91053441942196,83.65266210755244
815,78.0431439697821,79.09197760348867,80.1540540861057,88.43833927012014,87.27296746101915,85.98205199145565,87.21461599971639,85.92560028140399,81.36230018564855,86.08842880765256,84.84730720577939,84.87121626364593,84.80031581474249,83.45434353920427,82.35111631527678,82.45304235743426,83.69389929781168,84.81408085232674,83.59458486907991,82.5242227601589,83.62963106936317,83.75728170452741,84.70940380278844,83.69389929781168,82.90765865495717,84.89421395362112,85.8424073838815,87.27296746101915,88.43833927012014,82.45304235743427,81.36230018564855,80.39380903914676,84.77119016429454,86.27786432816137,84.70940380278844,86.08842880765256,81.27398626411274,83.65154941317343,83.59052744839232,84.81408085232674,83.69389929781168,83.10494992932489,82.36360932376533,81.27398626411274,82.28956505906967,81.22882283466993,82.48560217073432,83.69389929781168,84.14407339336121,83.60319313278926,81.45529476031238,81.39092102042507,81.36230018564855,82.45304235743427,83.58403210816076,84.78773178615585,85.92172031957159,85.02185864251621,82.54720706865434,79.12888360346489,81.35054677199098,81.25532870476532,82.34471623901764,87.3242581663343,86.04632061347631,84.91077846043582,83.65290614856632
816,78.04338876797989,79.09222240168648,80.1542988843035,88.43858406831794,87.27321225921695,85.98229678965345,87.21485728360629,85.92584156529388,81.36254498384635,86.08867360585036,84.8475520039772,84.87145754753584,84.80055709863242,83.45458833740207,82.3513611134746,82.45328715563205,83.6941440960095,84.81432565052454,83.59482926227193,82.52446391344711,83.62987222281154,83.75752181588311,84.70964860098627,83.6941440960095,82.90789875340005,84.89445393615306,85.84265218207929,87.27321225921695,88.43858406831794,82.45328715563207,81.36254498384635,80.39405348205635,84.77143014664874,86.27810429780027,84.70964860098627,86.08867360585036,81.27422786471645,83.65178939392962,83.59077224659013,84.81432565052454,83.6941440960095,83.1051922010286,82.36385092436903,81.27422786471645,82.28980523601284,81.22906316868644,82.48584696893212,83.6941440960095,84.14431534925316,83.60343473339299,81.4555363609161,81.39116581862288,81.36254498384635,82.45328715563207,83.58427374824095,84.78797338675956,85.92196192017529,85.02210024311994,82.54744866925809,79.1291284016627,81.35079121928682,81.25557034484552,82.34495787909785,87.32449976693802,86.04656221408003,84.91102006103954,83.65314774917002
817,78.04363111819573,79.0924647519023,80.15454123451931,88.43882641853376,87.27345460943276,85.98253913986925,87.21509615465729,85.92608043634489,81.36278733406218,86.08891595606619,84.84779435419301,84.87169641858684,84.80079596968342,83.45483068761793,82.35160346369042,82.45352950584788,83.69438644622532,84.81456800074035,83.59507121154611,82.52470265532926,83.63011096485208,83.75775952726399,84.70989095120208,83.69438644622532,82.90813645200978,84.89469152012357,85.84289453229512,87.27345460943276,88.43882641853376,82.45352950584788,81.36278733406219,80.39429548053683,84.77166773044345,86.2783418690192,84.70989095120208,86.08891595606619,81.27446704931414,83.65202697614387,83.59101459680598,84.81456800074035,83.69438644622532,83.10543205001528,82.3640901089667,81.27446704931414,82.29004301229914,81.22930110035283,82.48608931914795,83.69438644622532,84.14455488558619,83.60367391799065,81.45577554551382,81.3914081688387,81.36278733406219,82.45352950584788,83.58451297192032,84.78821257135723,85.922201104773,85.02233942771763,82.54768785385576,79.12937075187854,81.35103322210972,81.25580956852491,82.34519710277722,87.3247389515357,86.04680139867772,84.91125924563723,83.65338693376769
818,78.04387104490938,79.09270467861596,80.15478116123299,88.43906634524743,87.27369453614644,85.9827790665829,87.21533263699779,85.92631691868537,81.36302726077584,86.08915588277985,84.84803428090667,84.87193290092733,84.80103245202392,83.45507061433158,82.3518433904041,82.45376943256154,83.69462637293898,84.81480792745404,83.59531074134152,82.52493900991804,83.6303473195975,83.75799486265737,84.71013087791576,83.69462637293898,82.90837177477214,84.8949267295044,85.84313445900875,87.27369453614644,88.43906634524743,82.45376943256154,81.36302726077584,80.39453505903252,84.77190293965043,86.27857706578834,84.71013087791576,86.08915588277985,81.27470384206583,83.6522621837877,83.59125452351962,84.81480792745404,83.69462637293898,83.10566950051208,82.36432690171839,81.27470384206583,82.29027841192298,81.22953665368172,82.48632924586164,83.69462637293898,84.14479202655589,83.60391071074237,81.45601233826551,81.39164809555236,81.36302726077584,82.45376943256154,83.58474980336291,84.78844936410894,85.9224378975247,85.02257622046933,82.54792464660746,79.1296106785922,81.35127280490434,81.2560463999675,82.3454339342198,87.3249757442874,86.04703819142942,84.91149603838893,83.65362372651941
819,78.04410857235591,79.09294220606249,80.15501868867952,88.43930387269396,87.27393206359295,85.98301659402946,87.21556675451487,85.92655103620247,81.36326478822237,86.08939341022638,84.84827180835319,84.87216701844442,84.801266569541,83.45530814177812,82.35208091785063,82.45400696000807,83.69486390038553,84.81504545490056,83.5955478758528,82.52517300108501,83.63058131091942,83.75822784581072,84.71036840536226,83.69486390038553,82.90860474543302,84.89515958802777,85.84337198645531,87.27393206359295,88.43930387269396,82.45400696000807,81.36326478822237,80.39477224174321,84.7721357980018,86.27880991183835,84.71036840536226,86.08939341022638,81.27493826688999,83.65249504059311,83.59149205096617,84.81504545490056,83.69486390038553,83.10590457650393,82.36456132654261,81.27493826688999,82.29051145863887,81.22976985244578,82.48656677330816,83.69486390038553,84.1450267961159,83.60414513556657,81.45624676308968,81.39188562299893,81.36326478822237,82.45400696000807,83.58498426649108,84.78868378893314,85.92267232234887,85.02281064529353,82.54815907143166,79.12984820603873,81.35150999187105,81.25628086309565,82.34566839734796,87.32521016911159,86.04727261625361,84.91173046321312,83.65385815134361
820,78.04434372452798,79.09317735823456,80.15525384085159,88.43953902486602,87.27416721576502,85.98325174620152,87.2157985308568,85.92678281254437,81.36349994039443,86.08962856239845,84.84850696052527,84.87239879478633,84.80149834588292,83.45554329395017,82.3523160700227,82.45424211218015,83.69509905255758,84.81528060707262,83.59578263903258,82.52540465246302,83.63081296245068,83.75845850023427,84.71060355753434,83.69509905255758,82.9088353875012,84.89539011918859,85.84360713862735,87.27416721576502,88.43953902486602,82.45424211218017,81.36349994039443,80.39500705262681,84.77236632899256,86.27904043066273,84.71060355753434,86.08962856239845,81.27517034746597,83.65272557005487,83.59172720313823,84.81528060707262,83.69509905255758,83.10613730173586,82.36479340711855,81.27517034746597,82.290742175964,81.23000072018,82.48680192548022,83.69509905255758,84.1452592179803,83.60437721614248,81.45647884366564,81.39212077517098,81.36349994039443,82.45424211218017,83.58521638498797,84.78891586950907,85.92290440292481,85.02304272586947,82.54839115200762,79.13008335821083,81.3517448069681,81.25651298159254,82.34590051584485,87.32544224968753,86.04750469682955,84.91196254378907,83.65409023191955
821,78.04457652517831,79.09341015888491,80.15548664150192,88.43977182551636,87.27440001641537,85.98348454685186,87.2160279894353,85.92701227112289,81.36373274104479,86.08986136304878,84.84873976117561,84.87262825336485,84.80172780446141,83.45577609460052,82.35254887067303,82.45447491283049,83.69533185320793,84.81551340772296,83.59601505459408,82.52563398744863,83.63104229758781,83.75868684920317,84.71083635818466,83.69533185320793,82.90906372425025,84.89561834624719,85.8438399392777,87.27440001641537,88.43977182551636,82.4544749128305,81.3637327410448,80.39523951540158,84.77259455588293,86.27926864552018,84.71083635818466,86.08986136304878,81.27540010723617,83.65295379543298,83.59196000378857,84.81551340772296,83.69533185320793,83.10636769971545,82.36502316688872,81.27540010723617,82.29097058718042,81.23022928018422,82.48703472613057,83.69533185320793,84.14548931562605,83.60460697591266,81.45670860343586,81.39235357582132,81.3637327410448,82.4544749128305,83.58544618229988,84.78914562927926,85.92313416269502,85.02327248563964,82.5486209117778,79.13031615886116,81.3519772739142,81.25674277890445,82.34613031315679,87.32567200945772,86.04773445659974,84.91219230355924,83.65431999168975
822,78.04480699782215,79.09364063152876,80.15571711414577,88.4400022981602,87.27463048905922,85.98371501949569,87.21625515342802,85.92723943511561,81.36396321368862,86.09009183569262,84.84897023381944,84.87285541735756,84.80195496845414,83.45600656724434,82.35277934331688,82.45470538547434,83.69556232585177,84.8157438803668,83.59624514601332,82.52586102920438,83.6312693394935,83.75891291576009,84.71106683082851,83.69556232585177,82.90928977872137,84.89584429223122,85.84407041192155,87.27463048905922,88.4400022981602,82.45470538547434,81.36396321368862,80.39546965354863,84.77282050170062,86.27949457943696,84.71106683082851,86.09009183569262,81.27562756940863,83.65317973975502,83.59219047643239,84.8157438803668,83.69556232585177,83.10659579371526,82.3652506290612,81.27562756940863,82.29119671533753,81.2304555555253,82.48726519877441,83.69556232585177,84.14571711229533,83.60483443808516,81.45693606560833,81.39258404846517,81.36396321368862,82.45470538547434,83.58567368163868,84.78937309145176,85.9233616248675,85.02349994781213,82.54884837395028,79.130546631505,81.3522074161908,81.25697027824327,82.34635781249557,87.32589947163021,86.0479619187722,84.91241976573173,83.65454745386221
